time,ax,ay,az,atotal
13.030,0.40,0.61,1.33,1.52
13.040,0.38,0.17,1.70,1.75
13.050,0.28,-0.16,1.90,1.93
13.060,-0.05,-0.36,2.01,2.04
13.070,-0.60,-0.31,1.96,2.07
13.080,-1.12,0.01,1.49,1.86
13.090,-1.29,0.32,0.71,1.51
13.100,-0.95,0.37,0.04,1.02
13.110,-0.43,0.36,-0.07,0.56
13.120,0.08,0.33,0.41,0.53
13.130,0.55,0.01,1.30,1.41
13.140,0.75,-0.60,2.36,2.55
13.150,0.70,-1.11,3.33,3.58
13.160,0.43,-1.45,3.90,4.18
13.170,0.16,-1.75,3.67,4.07
13.180,-0.20,-1.97,2.65,3.31
13.190,-0.55,-1.96,1.23,2.38
13.200,-0.67,-1.58,-0.17,1.73
13.210,-0.73,-0.97,-1.31,1.79
13.220,-0.67,-0.46,-2.23,2.38
13.230,-0.55,-0.10,-2.85,2.91
13.240,-0.48,0.17,-3.02,3.07
13.250,-0.43,0.38,-2.67,2.73
13.260,-0.30,0.35,-1.77,1.83
13.270,-0.07,-0.01,-0.69,0.69
13.280,0.09,-0.44,0.21,0.50
13.290,0.08,-0.76,0.85,1.14
13.300,-0.03,-1.01,1.15,1.53
13.310,-0.10,-1.17,1.16,1.65
13.320,-0.16,-1.19,0.86,1.47
13.330,-0.22,-1.07,0.31,1.14
13.340,-0.16,-0.81,-0.34,0.90
13.350,-0.14,-0.46,-0.85,0.98
13.360,-0.14,-0.15,-1.19,1.21
13.370,-0.12,0.08,-1.39,1.40
13.380,-0.11,0.22,-1.51,1.53
13.390,-0.19,0.22,-1.57,1.59
13.400,-0.29,0.22,-1.56,1.60
13.410,-0.37,0.21,-1.47,1.53
13.420,-0.35,0.25,-1.33,1.40
13.430,-0.19,0.31,-1.13,1.18
13.440,-0.03,0.38,-0.95,1.03
13.450,0.07,0.50,-0.83,0.97
13.460,0.10,0.64,-0.73,0.97
13.470,0.13,0.72,-0.69,1.01
13.480,0.08,0.76,-0.68,1.02
13.490,-0.08,0.78,-0.66,1.03
13.499,-0.18,0.70,-0.61,0.94
13.510,-0.19,0.58,-0.50,0.79
13.519,-0.25,0.57,-0.30,0.69
13.530,-0.28,0.58,-0.06,0.65
13.540,-0.30,0.62,0.16,0.70
13.550,-0.29,0.64,0.31,0.76
13.560,-0.29,0.65,0.35,0.79
13.569,-0.26,0.61,0.39,0.77
13.579,-0.19,0.61,0.49,0.80
13.590,-0.09,0.65,0.67,0.94
13.599,0.06,0.66,0.89,1.10
13.609,0.18,0.65,1.10,1.29
13.619,0.18,0.60,1.37,1.51
13.629,0.14,0.53,1.62,1.71
13.639,0.07,0.42,1.57,1.63
13.649,-0.10,0.34,1.30,1.35
13.659,-0.36,0.37,0.91,1.05
13.669,-0.64,0.47,0.56,0.97
13.679,-0.98,0.66,0.34,1.23
13.689,-1.33,0.90,0.24,1.62
13.699,-1.32,1.00,0.24,1.67
13.709,-0.85,0.91,0.43,1.32
13.719,-0.10,0.72,0.92,1.18
13.729,0.51,0.39,1.66,1.78
13.740,0.89,-0.18,2.41,2.58
13.749,1.09,-0.75,3.02,3.30
13.759,1.01,-1.13,3.34,3.67
13.769,0.82,-1.47,3.12,3.54
13.779,0.49,-1.69,2.39,2.96
13.789,0.21,-1.67,1.28,2.11
13.799,0.03,-1.36,0.15,1.37
13.809,-0.09,-0.86,-0.79,1.17
13.819,-0.06,-0.36,-1.49,1.53
13.829,0.10,0.07,-1.92,1.93
13.839,0.24,0.46,-2.01,2.08
13.849,0.41,0.78,-1.91,2.11
13.859,0.69,0.85,-1.74,2.05
13.869,1.03,0.60,-1.35,1.80
13.879,1.26,0.13,-0.67,1.43
13.889,1.30,-0.41,0.08,1.36
13.899,1.08,-0.84,0.77,1.57
13.909,0.74,-1.17,1.40,1.97
13.919,0.44,-1.40,1.86,2.37
13.929,0.19,-1.60,1.98,2.55
13.939,0.03,-1.76,1.61,2.38
13.949,-0.08,-1.81,0.76,1.96
13.959,-0.14,-1.64,-0.30,1.68
13.969,-0.12,-1.26,-1.26,1.79
13.979,-0.01,-0.81,-1.90,2.07
13.989,0.14,-0.45,-2.26,2.31
13.999,0.20,-0.20,-2.38,2.40
14.009,0.17,-0.01,-2.36,2.36
14.019,0.14,0.07,-2.26,2.26
14.029,0.15,0.12,-2.16,2.17
14.039,0.25,0.20,-2.15,2.17
14.049,0.36,0.30,-2.05,2.10
14.059,0.54,0.37,-1.84,1.95
14.069,0.69,0.47,-1.50,1.72
14.079,0.73,0.58,-1.15,1.48
14.089,0.70,0.66,-0.85,1.29
14.099,0.69,0.73,-0.68,1.21
14.109,0.62,0.79,-0.58,1.16
14.119,0.44,0.76,-0.45,0.99
14.129,0.26,0.71,-0.26,0.79
14.139,0.09,0.59,-0.02,0.60
14.149,-0.04,0.45,0.14,0.48
14.159,-0.13,0.39,0.20,0.46
14.169,-0.17,0.43,0.16,0.49
14.179,-0.11,0.50,0.07,0.52
14.189,0.05,0.59,-0.05,0.59
14.198,0.11,0.68,-0.01,0.69
14.209,0.07,0.73,0.21,0.77
14.218,0.15,0.64,0.53,0.85
14.229,0.34,0.47,0.87,1.05
14.238,0.49,0.28,1.27,1.39
14.248,0.50,0.12,1.56,1.65
14.258,0.39,-0.08,1.75,1.80
14.268,0.04,-0.24,1.91,1.93
14.278,-0.47,-0.26,2.06,2.13
14.288,-0.96,-0.19,1.95,2.18
14.298,-1.27,-0.07,1.42,1.91
14.308,-1.25,0.17,0.63,1.41
14.318,-0.88,0.35,0.08,0.96
14.328,-0.29,0.47,0.07,0.56
14.338,0.37,0.37,0.43,0.68
14.349,0.84,0.04,1.07,1.36
14.358,0.80,-0.41,1.71,1.93
14.368,0.51,-0.79,2.10,2.30
14.378,0.14,-1.02,2.15,2.38
14.388,-0.18,-1.21,1.69,2.09
14.398,-0.42,-1.35,0.86,1.65
14.408,-0.67,-1.19,-0.13,1.37
14.418,-0.81,-0.75,-0.97,1.47
14.428,-0.75,-0.30,-1.51,1.71
14.438,-0.59,0.06,-1.73,1.83
14.448,-0.46,0.38,-1.68,1.78
14.458,-0.32,0.56,-1.34,1.49
14.468,-0.10,0.43,-0.77,0.89
14.478,0.09,0.01,-0.15,0.18
14.488,0.14,-0.43,0.33,0.56
14.498,0.03,-0.76,0.72,1.05
14.508,-0.13,-0.99,0.98,1.40
14.518,-0.25,-1.18,0.96,1.54
14.528,-0.34,-1.30,0.63,1.48
14.538,-0.41,-1.21,0.04,1.28
14.548,-0.42,-0.89,-0.64,1.17
14.558,-0.34,-0.42,-1.18,1.30
14.568,-0.27,-0.03,-1.51,1.54
14.578,-0.20,0.23,-1.73,1.75
14.588,-0.30,0.42,-1.86,1.93
14.598,-0.41,0.53,-1.86,1.98
14.608,-0.43,0.51,-1.79,1.91
14.618,-0.36,0.40,-1.79,1.87
14.628,-0.32,0.34,-1.70,1.76
14.638,-0.33,0.36,-1.45,1.53
14.648,-0.36,0.37,-1.09,1.21
14.658,-0.35,0.32,-0.71,0.85
14.668,-0.35,0.26,-0.35,0.56
14.678,-0.43,0.21,-0.12,0.50
14.688,-0.56,0.20,-0.13,0.60
14.698,-0.66,0.21,-0.32,0.76
14.708,-0.69,0.26,-0.59,0.94
14.718,-0.76,0.34,-0.81,1.16
14.728,-0.80,0.46,-0.91,1.30
14.738,-0.85,0.59,-0.83,1.33
14.748,-0.80,0.64,-0.61,1.19
14.758,-0.64,0.60,-0.29,0.92
14.768,-0.54,0.56,0.14,0.78
14.778,-0.49,0.47,0.68,0.96
14.788,-0.43,0.32,1.20,1.32
14.798,-0.41,0.17,1.55,1.61
14.808,-0.43,0.07,1.68,1.74
14.818,-0.40,0.00,1.63,1.68
14.828,-0.33,-0.01,1.44,1.47
14.837,-0.33,0.08,1.14,1.19
14.848,-0.27,0.15,0.91,0.96
14.858,-0.15,0.15,0.81,0.84
14.868,-0.03,0.14,0.88,0.90
14.878,-0.02,0.10,1.06,1.06
14.887,-0.11,0.05,1.18,1.18
14.897,-0.35,0.08,1.19,1.24
14.908,-0.60,0.16,1.00,1.17
14.917,-0.68,0.15,0.67,0.97
14.927,-0.45,0.09,0.44,0.63
14.937,-0.10,0.05,0.38,0.40
14.947,0.26,0.05,0.51,0.57
14.957,0.56,0.04,0.71,0.90
14.967,0.83,-0.20,0.93,1.27
14.977,0.97,-0.59,1.14,1.61
14.987,0.92,-0.96,1.30,1.86
14.997,0.69,-1.17,1.43,1.97
15.007,0.41,-1.28,1.43,1.96
15.017,0.22,-1.33,1.27,1.86
15.027,-0.00,-1.14,1.02,1.53
15.037,-0.12,-0.86,0.60,1.06
15.047,-0.12,-0.62,0.17,0.65
15.057,-0.02,-0.43,-0.22,0.48
15.067,0.12,-0.25,-0.56,0.62
15.077,0.29,-0.11,-0.81,0.87
15.087,0.51,-0.08,-0.89,1.03
15.097,0.71,-0.13,-0.70,1.01
15.107,0.84,-0.24,-0.37,0.95
15.117,0.82,-0.34,-0.04,0.89
15.127,0.73,-0.42,0.16,0.85
15.137,0.60,-0.50,0.15,0.79
15.147,0.49,-0.56,-0.05,0.75
15.157,0.37,-0.58,-0.41,0.80
15.167,0.24,-0.55,-0.78,0.99
15.177,0.20,-0.46,-1.10,1.21
15.187,0.17,-0.34,-1.33,1.38
15.197,0.20,-0.22,-1.47,1.50
15.207,0.32,-0.05,-1.52,1.56
15.217,0.40,0.16,-1.53,1.59
15.227,0.40,0.38,-1.60,1.69
15.237,0.37,0.47,-1.71,1.82
15.247,0.46,0.46,-1.74,1.86
15.257,0.58,0.44,-1.57,1.73
15.267,0.59,0.38,-1.21,1.40
15.277,0.51,0.28,-0.80,0.99
15.287,0.42,0.11,-0.49,0.66
15.297,0.30,-0.01,-0.28,0.42
15.307,0.16,-0.04,-0.10,0.19
15.317,0.08,0.01,-0.03,0.08
15.327,0.13,0.09,-0.07,0.17
15.337,0.22,0.24,-0.16,0.37
15.347,0.19,0.50,-0.25,0.59
15.357,0.17,0.77,-0.33,0.86
15.367,0.30,1.00,-0.42,1.13
15.377,0.40,1.20,-0.49,1.35
15.387,0.34,1.35,-0.49,1.48
15.397,0.26,1.36,-0.42,1.44
15.407,0.27,1.29,-0.11,1.32
15.417,0.22,1.19,0.21,1.23
15.427,0.14,1.14,0.36,1.20
15.437,0.08,1.10,0.46,1.20
15.447,0.09,1.03,0.50,1.15
15.457,0.06,0.87,0.61,1.07
15.467,0.03,0.74,0.98,1.23
15.477,0.09,0.49,1.48,1.56
15.487,0.24,0.11,1.89,1.91
15.497,0.25,-0.20,2.13,2.16
15.507,-0.05,-0.28,2.33,2.35
15.516,-0.40,-0.13,2.42,2.46
15.527,-0.59,0.12,2.21,2.29
15.536,-0.52,0.41,1.69,1.82
15.547,-0.22,0.54,1.13,1.27
15.557,0.29,0.53,0.81,1.01
15.567,0.75,0.39,0.92,1.25
15.576,0.99,-0.07,1.37,1.69
15.586,0.95,-0.70,2.03,2.35
15.596,0.65,-1.20,2.65,2.98
15.607,0.27,-1.63,2.92,3.35
15.616,-0.07,-1.97,2.41,3.12
15.626,-0.39,-2.12,1.38,2.56
15.636,-0.64,-1.95,0.19,2.06
15.646,-0.76,-1.43,-0.91,1.85
15.656,-0.64,-0.80,-1.70,1.98
15.666,-0.37,-0.27,-2.22,2.27
15.676,-0.15,0.25,-2.50,2.52
15.686,0.00,0.66,-2.57,2.66
15.696,0.05,0.86,-2.44,2.59
15.706,0.13,0.79,-2.03,2.18
15.716,0.23,0.43,-1.36,1.44
15.726,0.23,-0.04,-0.63,0.67
15.736,0.10,-0.43,-0.05,0.45
15.746,-0.07,-0.72,0.42,0.84
15.756,-0.18,-0.89,0.72,1.16
15.766,-0.28,-0.99,0.79,1.30
15.776,-0.33,-1.05,0.65,1.28
15.786,-0.36,-1.01,0.32,1.12
15.796,-0.36,-0.88,-0.10,0.95
15.806,-0.33,-0.64,-0.57,0.92
15.816,-0.31,-0.35,-0.96,1.07
15.826,-0.33,-0.03,-1.24,1.28
15.836,-0.30,0.23,-1.48,1.53
15.846,-0.25,0.39,-1.61,1.67
15.856,-0.19,0.45,-1.60,1.67
15.866,-0.19,0.45,-1.35,1.44
15.876,-0.18,0.42,-0.98,1.08
15.886,-0.10,0.34,-0.56,0.66
15.896,0.01,0.29,-0.21,0.36
15.906,-0.01,0.32,-0.00,0.32
15.916,-0.14,0.38,-0.04,0.41
15.926,-0.28,0.42,-0.29,0.58
15.936,-0.39,0.47,-0.59,0.85
15.946,-0.38,0.56,-0.84,1.08
15.956,-0.30,0.67,-0.94,1.19
15.966,-0.22,0.74,-1.00,1.26
15.976,-0.18,0.73,-1.07,1.30
15.986,-0.27,0.73,-0.89,1.18
15.996,-0.35,0.80,-0.54,1.02
16.006,-0.30,0.82,-0.25,0.91
16.016,-0.24,0.83,-0.04,0.87
16.026,-0.24,0.82,0.08,0.86
16.036,-0.25,0.79,0.12,0.83
16.046,-0.21,0.76,0.18,0.81
16.056,-0.19,0.73,0.26,0.79
16.066,-0.22,0.69,0.40,0.83
16.076,-0.21,0.63,0.64,0.92
16.086,-0.16,0.49,0.89,1.03
16.096,-0.12,0.33,1.01,1.07
16.106,-0.11,0.15,0.95,0.96
16.116,-0.18,-0.00,0.93,0.94
16.126,-0.37,-0.01,1.01,1.07
16.136,-0.74,0.17,1.09,1.32
16.146,-1.02,0.54,1.16,1.64
16.156,-0.99,0.81,1.05,1.66
16.166,-0.63,0.73,0.79,1.25
16.176,-0.09,0.53,0.70,0.88
16.186,0.43,0.15,0.75,0.88
16.196,0.86,-0.32,1.07,1.41
16.206,0.99,-0.76,1.74,2.14
16.215,0.88,-1.13,2.32,2.73
16.226,0.70,-1.45,2.50,2.97
16.235,0.53,-1.69,2.27,2.88
16.246,0.38,-1.74,1.84,2.56
16.255,0.27,-1.48,1.14,1.89
16.265,0.19,-1.02,0.35,1.10
16.275,0.06,-0.51,-0.32,0.61
16.285,0.01,-0.07,-0.75,0.75
16.296,0.06,0.24,-0.92,0.96
16.305,0.20,0.41,-0.93,1.04
16.315,0.46,0.34,-0.83,1.00
16.325,0.75,0.00,-0.51,0.91
16.335,0.93,-0.40,-0.01,1.01
16.345,1.00,-0.72,0.44,1.31
16.355,0.93,-0.97,0.78,1.55
16.366,0.75,-1.07,1.04,1.68
16.375,0.56,-1.07,1.21,1.71
16.385,0.44,-1.07,1.20,1.67
16.395,0.33,-1.03,0.89,1.40
16.405,0.26,-0.96,0.20,1.01
16.415,0.13,-0.77,-0.63,1.00
16.425,0.04,-0.52,-1.37,1.47
16.435,0.04,-0.30,-1.86,1.88
16.445,0.18,-0.11,-2.08,2.10
16.455,0.36,0.02,-2.05,2.08
16.465,0.50,0.15,-1.82,1.89
16.475,0.52,0.25,-1.59,1.69
16.485,0.52,0.30,-1.46,1.58
16.495,0.54,0.27,-1.53,1.65
16.505,0.55,0.26,-1.75,1.85
16.515,0.54,0.26,-1.99,2.08
16.525,0.53,0.29,-2.14,2.22
16.535,0.43,0.36,-2.17,2.24
16.545,0.30,0.40,-2.08,2.14
16.555,0.23,0.37,-1.87,1.92
16.565,0.14,0.28,-1.55,1.58
16.575,0.04,0.16,-1.29,1.30
16.585,-0.08,0.05,-1.10,1.10
16.595,-0.14,0.01,-0.92,0.93
16.605,-0.21,0.02,-0.72,0.75
16.615,-0.22,0.08,-0.50,0.55
16.625,-0.09,0.19,-0.31,0.37
16.635,0.10,0.35,-0.15,0.39
16.645,0.12,0.62,-0.11,0.64
16.655,0.07,0.88,-0.14,0.90
16.665,0.14,1.15,-0.06,1.16
16.675,0.22,1.32,0.17,1.35
16.685,0.39,1.35,0.47,1.48
16.695,0.56,1.30,0.83,1.64
16.705,0.64,1.23,1.21,1.84
16.715,0.75,1.10,1.51,2.01
16.725,0.73,0.99,1.72,2.12
16.735,0.47,0.95,1.83,2.11
16.745,0.08,0.97,1.87,2.11
16.755,-0.44,1.10,1.77,2.13
16.765,-0.76,1.26,1.28,1.95
16.775,-0.73,1.31,0.59,1.62
16.785,-0.40,1.28,0.22,1.36
16.795,0.04,1.10,0.41,1.18
16.805,0.41,0.61,0.95,1.20
16.815,0.62,-0.04,1.64,1.75
16.825,0.65,-0.53,2.45,2.59
16.835,0.48,-0.95,3.24,3.41
16.845,0.24,-1.35,3.54,3.80
16.855,-0.19,-1.68,3.08,3.52
16.865,-0.81,-1.82,2.09,2.89
16.875,-1.31,-1.78,0.70,2.32
16.885,-1.56,-1.56,-0.76,2.33
16.894,-1.67,-1.18,-1.92,2.80
16.905,-1.74,-0.78,-2.63,3.24
16.914,-1.62,-0.53,-2.91,3.37
16.925,-1.33,-0.46,-2.63,2.99
16.934,-1.04,-0.53,-1.72,2.08
16.945,-0.88,-0.70,-0.63,1.29
16.954,-0.73,-0.92,0.28,1.20
16.964,-0.69,-1.06,0.99,1.61
16.974,-0.81,-1.12,1.26,1.87
16.984,-0.91,-1.12,1.07,1.80
16.994,-1.01,-1.06,0.61,1.59
17.004,-1.07,-0.89,0.03,1.39
17.014,-1.07,-0.64,-0.58,1.37
17.024,-1.01,-0.31,-1.08,1.51
17.034,-0.99,0.03,-1.34,1.66
17.044,-0.86,0.31,-1.38,1.66
17.054,-0.62,0.51,-1.21,1.45
17.064,-0.39,0.63,-1.00,1.24
17.074,-0.29,0.79,-0.80,1.16
17.084,-0.30,0.89,-0.68,1.16
17.094,-0.28,0.84,-0.63,1.09
17.104,-0.22,0.78,-0.57,0.99
17.114,-0.10,0.74,-0.56,0.94
17.124,0.01,0.76,-0.61,0.98
17.134,0.02,0.84,-0.66,1.07
17.144,-0.13,0.89,-0.68,1.13
17.154,-0.32,0.89,-0.70,1.18
17.164,-0.44,0.83,-0.79,1.23
17.174,-0.56,0.74,-0.93,1.31
17.184,-0.73,0.72,-1.03,1.45
17.194,-0.82,0.69,-1.08,1.52
17.204,-0.85,0.69,-1.02,1.50
17.214,-0.84,0.77,-0.85,1.42
17.224,-0.73,0.81,-0.69,1.29
17.234,-0.52,0.82,-0.48,1.09
17.244,-0.35,0.85,-0.22,0.94
17.254,-0.33,0.82,0.18,0.90
17.264,-0.30,0.79,0.61,1.05
17.274,-0.23,0.68,0.90,1.15
17.284,-0.08,0.42,1.09,1.17
17.294,0.03,0.12,1.34,1.35
17.304,0.06,-0.16,1.57,1.58
17.314,0.06,-0.40,1.75,1.79
17.324,-0.01,-0.55,1.86,1.94
17.334,-0.31,-0.49,1.93,2.01
17.344,-0.81,-0.21,1.76,1.95
17.354,-1.19,0.21,1.26,1.75
17.364,-1.12,0.45,0.75,1.42
17.374,-0.61,0.54,0.53,0.98
17.384,-0.02,0.52,0.60,0.79
17.394,0.47,0.24,1.03,1.15
17.404,0.81,-0.19,1.94,2.11
17.414,1.05,-0.79,2.94,3.22
17.424,1.22,-1.33,3.64,4.07
17.434,1.24,-1.79,3.75,4.33
17.444,0.99,-2.04,3.26,3.97
17.454,0.53,-2.03,2.38,3.17
17.464,0.24,-1.87,1.30,2.29
17.474,0.20,-1.49,0.27,1.53
17.484,0.20,-0.95,-0.60,1.14
17.494,0.24,-0.47,-1.33,1.43
17.504,0.36,-0.09,-1.74,1.78
17.513,0.54,0.17,-1.83,1.92
17.524,0.80,0.29,-1.64,1.84
17.533,1.03,0.25,-1.22,1.62
17.544,1.20,0.07,-0.70,1.39
17.553,1.28,-0.09,-0.26,1.31
17.563,1.27,-0.23,0.04,1.29
17.573,1.18,-0.31,0.15,1.23
17.583,1.01,-0.31,0.02,1.06
17.593,0.89,-0.27,-0.27,0.97
17.603,0.75,-0.19,-0.63,1.00
17.613,0.61,-0.07,-1.03,1.20
17.624,0.62,0.07,-1.35,1.49
17.633,0.70,0.23,-1.58,1.75
17.644,0.69,0.42,-1.71,1.89
17.653,0.64,0.55,-1.66,1.86
17.663,0.61,0.58,-1.54,1.76
17.673,0.62,0.54,-1.43,1.65
17.683,0.61,0.49,-1.29,1.51
17.693,0.54,0.47,-1.21,1.41
17.703,0.47,0.45,-1.17,1.34
17.713,0.49,0.45,-1.09,1.28
17.723,0.56,0.46,-0.92,1.17
17.733,0.66,0.48,-0.80,1.15
17.743,0.72,0.49,-0.75,1.15
17.753,0.67,0.58,-0.73,1.15
17.763,0.58,0.62,-0.69,1.09
17.773,0.48,0.59,-0.67,1.02
17.783,0.33,0.57,-0.57,0.87
17.793,0.19,0.53,-0.43,0.71
17.803,0.12,0.50,-0.28,0.59
17.813,0.09,0.52,-0.20,0.57
17.823,-0.01,0.62,-0.22,0.66
17.833,-0.03,0.82,-0.27,0.86
17.843,0.11,1.00,-0.43,1.09
17.853,0.21,1.19,-0.62,1.36
17.863,0.35,1.37,-0.65,1.56
17.873,0.50,1.48,-0.40,1.61
17.883,0.63,1.47,-0.02,1.60
17.893,0.68,1.30,0.41,1.52
17.903,0.57,0.94,0.79,1.35
17.913,0.46,0.54,1.23,1.42
17.923,0.34,0.17,1.63,1.68
17.933,0.10,-0.08,2.00,2.00
17.943,-0.44,-0.02,2.14,2.19
17.953,-1.08,0.38,1.87,2.20
17.963,-1.34,0.77,1.15,1.93
17.973,-0.94,0.85,0.43,1.34
17.983,-0.18,0.74,0.13,0.77
17.993,0.45,0.62,0.53,0.93
18.003,0.88,0.23,1.44,1.70
18.013,1.15,-0.45,2.57,2.85
18.023,1.17,-0.93,3.73,4.01
18.033,0.82,-1.26,4.25,4.50
18.043,0.35,-1.59,3.76,4.10
18.053,-0.18,-1.83,2.49,3.10
18.063,-0.64,-1.87,0.88,2.17
18.073,-0.91,-1.64,-0.68,1.99
18.083,-1.11,-1.14,-1.74,2.36
18.093,-1.13,-0.76,-2.29,2.67
18.103,-1.10,-0.53,-2.40,2.69
18.113,-1.05,-0.34,-1.96,2.25
18.123,-0.82,-0.36,-0.99,1.33
18.133,-0.44,-0.62,0.07,0.77
18.143,-0.08,-0.94,0.92,1.32
18.153,0.01,-1.16,1.46,1.86
18.163,-0.09,-1.23,1.65,2.06
18.173,-0.22,-1.21,1.54,1.97
18.183,-0.24,-1.10,1.06,1.55
18.193,-0.16,-0.91,0.33,0.98
18.203,-0.14,-0.62,-0.49,0.80
18.213,-0.25,-0.29,-1.21,1.27
18.223,-0.24,0.01,-1.66,1.68
18.232,-0.24,0.23,-1.95,1.97
18.243,-0.27,0.34,-2.07,2.11
18.252,-0.29,0.40,-1.86,1.93
18.263,-0.42,0.37,-1.61,1.71
18.272,-0.43,0.27,-1.34,1.43
18.283,-0.38,0.15,-1.09,1.16
18.293,-0.37,0.05,-0.82,0.90
18.302,-0.43,-0.01,-0.55,0.70
18.312,-0.40,-0.09,-0.38,0.56
18.322,-0.40,-0.14,-0.34,0.54
18.332,-0.44,-0.13,-0.47,0.66
18.342,-0.42,-0.05,-0.71,0.83
18.352,-0.33,0.09,-0.94,1.00
18.362,-0.31,0.27,-0.97,1.05
18.372,-0.33,0.47,-0.84,1.02
18.382,-0.33,0.66,-0.70,1.01
18.392,-0.36,0.72,-0.66,1.04
18.402,-0.43,0.82,-0.65,1.13
18.412,-0.53,0.87,-0.72,1.25
18.422,-0.57,0.88,-0.70,1.26
18.432,-0.52,0.89,-0.53,1.16
18.442,-0.41,0.86,-0.36,1.02
18.452,-0.42,0.84,-0.17,0.96
18.462,-0.39,0.80,-0.00,0.89
18.472,-0.30,0.70,0.18,0.78
18.482,-0.25,0.57,0.37,0.72
18.492,-0.25,0.45,0.52,0.73
18.502,-0.25,0.38,0.62,0.77
18.512,-0.18,0.31,0.69,0.77
18.522,-0.07,0.20,0.77,0.80
18.532,0.05,0.12,0.86,0.87
18.542,0.06,0.09,0.97,0.97
18.552,-0.22,0.15,1.22,1.25
18.562,-0.81,0.37,1.36,1.62
18.572,-1.19,0.64,1.26,1.85
18.582,-1.01,0.71,0.85,1.49
18.592,-0.53,0.73,0.42,0.99
18.602,0.12,0.68,0.24,0.74
18.612,0.74,0.45,0.47,0.98
18.622,1.29,-0.07,1.33,1.86
18.632,1.58,-0.66,2.62,3.13
18.642,1.49,-1.15,3.54,4.01
18.652,1.28,-1.60,3.73,4.25
18.662,0.87,-1.86,3.33,3.91
18.672,0.32,-1.88,2.53,3.17
18.682,0.05,-1.73,1.39,2.22
18.692,-0.00,-1.25,0.35,1.30
18.702,-0.04,-0.65,-0.39,0.76
18.712,0.14,-0.19,-0.82,0.86
18.722,0.45,0.08,-1.04,1.13
18.732,0.75,0.32,-0.97,1.26
18.742,0.97,0.42,-0.70,1.26
18.752,1.16,0.27,-0.29,1.22
18.762,1.22,-0.04,0.19,1.23
18.772,1.18,-0.36,0.49,1.33
18.782,1.00,-0.58,0.55,1.28
18.792,0.70,-0.70,0.38,1.06
18.802,0.49,-0.77,-0.04,0.91
18.812,0.48,-0.72,-0.62,1.06
18.822,0.42,-0.47,-1.19,1.35
18.832,0.41,-0.19,-1.70,1.76
18.842,0.43,0.04,-2.15,2.20
18.852,0.42,0.20,-2.40,2.44
18.862,0.44,0.32,-2.42,2.48
18.871,0.35,0.40,-2.27,2.33
18.882,0.29,0.44,-2.05,2.11
18.892,0.28,0.43,-1.91,1.98
18.902,0.31,0.43,-1.89,1.97
18.912,0.35,0.46,-1.96,2.04
18.922,0.30,0.54,-1.94,2.03
18.931,0.22,0.62,-1.83,1.94
18.942,0.25,0.64,-1.61,1.75
18.951,0.33,0.65,-1.30,1.49
18.962,0.41,0.65,-0.95,1.23
18.971,0.49,0.63,-0.62,1.01
18.981,0.51,0.58,-0.20,0.80
18.991,0.50,0.50,0.23,0.74
19.001,0.48,0.41,0.61,0.88
19.011,0.45,0.35,0.93,1.09
19.021,0.35,0.31,1.15,1.25
19.031,0.23,0.34,1.21,1.28
19.041,0.15,0.45,1.14,1.24
19.051,0.16,0.52,0.93,1.08
19.061,0.15,0.63,0.70,0.95
19.071,0.11,0.75,0.58,0.95
19.081,0.16,0.79,0.57,0.99
19.091,0.34,0.79,0.75,1.14
19.101,0.52,0.70,0.96,1.30
19.111,0.58,0.52,1.18,1.41
19.121,0.47,0.31,1.52,1.62
19.131,0.06,0.19,1.94,1.95
19.141,-0.52,0.24,2.17,2.24
19.151,-0.95,0.27,1.87,2.12
19.161,-1.02,0.22,1.22,1.60
19.171,-0.88,0.27,0.58,1.09
19.181,-0.63,0.37,0.27,0.78
19.191,-0.15,0.33,0.38,0.52
19.201,0.32,0.11,0.94,1.00
19.211,0.54,-0.34,1.62,1.75
19.221,0.55,-0.83,2.25,2.46
19.231,0.41,-1.15,2.72,2.98
19.241,0.14,-1.42,2.64,3.00
19.251,-0.18,-1.67,1.88,2.52
19.261,-0.52,-1.77,0.80,2.01
19.271,-0.93,-1.58,-0.25,1.85
19.281,-1.19,-1.26,-1.26,2.14
19.291,-1.29,-0.97,-2.10,2.65
19.301,-1.25,-0.63,-2.59,2.95
19.311,-1.19,-0.36,-2.79,3.05
19.321,-1.04,-0.17,-2.50,2.71
19.331,-0.73,-0.13,-1.64,1.81
19.341,-0.46,-0.26,-0.62,0.81
19.351,-0.27,-0.49,0.22,0.60
19.361,-0.17,-0.68,0.75,1.03
19.371,-0.18,-0.82,0.97,1.28
19.381,-0.18,-0.90,0.84,1.24
19.391,-0.20,-0.88,0.41,0.99
19.401,-0.29,-0.76,-0.17,0.83
19.411,-0.41,-0.50,-0.70,0.95
19.421,-0.49,-0.17,-1.11,1.22
19.431,-0.43,0.06,-1.36,1.43
19.441,-0.34,0.24,-1.51,1.57
19.451,-0.44,0.40,-1.50,1.61
19.461,-0.47,0.48,-1.33,1.49
19.471,-0.45,0.45,-1.21,1.37
19.481,-0.47,0.36,-1.21,1.35
19.491,-0.44,0.28,-1.17,1.28
19.501,-0.44,0.27,-1.14,1.25
19.511,-0.33,0.30,-1.07,1.15
19.521,-0.25,0.33,-1.06,1.14
19.531,-0.34,0.42,-1.10,1.23
